1.840965654725958666e+04 -4.493147798307876656e+04 1.341072141297514099e+04 -2.079823162724102440e+04 1.046624099607678909e+04 -1.028969850345065424e+04 -2.144613062714105126e+03 -7.543184077995370718e-01 3.054782925215325307e+01 -9.152120815035033274e+02 2.095663972771661429e+04 -1.113081955085155187e+03 -2.460728975756001913e-01 1.622170228534539760e+01 -6.645204742283804080e+02 2.006206000097015203e+04 -1.222420836887329187e+03 4.135474660690388049e-01 -2.406878212429347030e+01 8.819350260968388966e+02 -2.416637508196264389e+04 1.348372489046051669e+03
1.843789710365995779e+04 -5.494513081075804075e+04 1.533004842653250125e+04 -2.382582307188398045e+04 1.188506614635803817e+04 -1.304864605476110410e+04 -2.976585856143813544e+03 3.742465552263842671e-02 -1.711514181103180654e+00 4.451598363588865226e+01 -1.113081955085155187e+03 1.913125202587245076e+04 1.214643023358318377e-02 -9.252299601499652804e-01 3.228465269376103208e+01 -1.107985826126542861e+03 2.319302388064196202e+04 -2.041881131000215788e-02 1.370683335408648507e+00 -4.296001062322898889e+01 1.331450093063621807e+03 -2.553575139092448444e+04
3.261966990602119495e+03 -7.405480516154585530e+03 2.070687146382700575e+03 -1.746800438886065649e+03 1.469927386474138302e+03 -9.924670639900173228e+02 -1.113314861654693573e+02 9.084279970149604196e+03 -1.970657297039799118e+02 6.513219715391530329e+00 -2.460728975756001913e-01 1.214643023358318377e-02 3.057506498162013486e+03 -9.468323844801918199e+01 3.553054968718302842e+00 -1.695357426498945164e-01 1.045447559006146450e-02 -5.127293685148771146e+03 1.405899018604737023e+02 -4.765914225053375475e+00 2.060910416355064001e-01 -1.157317862782841940e-02
7.314140177164785200e+03 -1.913738440358395383e+04 5.096319081541761989e+03 -5.961915969278446028e+03 3.675421498287326358e+03 -3.412293566528545398e+03 -5.244100274721271262e+02 -2.808617088640822885e+02 1.444449097167146101e+04 -4.208422976919430312e+02 1.622170228534539760e+01 -9.252299601499651693e-01 -9.468323844801918199e+01 8.149700417619276777e+03 -3.012788274987470913e+02 1.463256265314249838e+01 -9.067620910847775662e-01 1.588810744559785348e+02 -1.203379062880001038e+04 4.029184129172529083e+02 -1.764243535574044586e+01 9.995604089877145881e-01
1.137961927232112430e+04 -2.993931671981663385e+04 8.269866092150479744e+03 -1.050470314325737309e+04 6.079587592624943682e+03 -6.278684150721328479e+03 -1.161800405950069944e+03 1.053098260255358376e+01 -5.343043159141693650e+02 1.709380818740411632e+04 -6.645204742283805217e+02 3.228465269376103208e+01 3.553054968718302842e+00 -3.012788274987470913e+02 1.305250093454759190e+04 -6.204595086271007176e+02 3.827008136376545622e+01 -5.959879518502587459e+00 4.450444247070921051e+02 -1.731800448596785282e+04 7.505027472224215899e+02 -4.213729091733378596e+01
1.447700313535218811e+04 -4.669469031789791188e+04 1.197726127964071929e+04 -1.967827789431199926e+04 9.008694124419142099e+03 -1.037724305386005290e+04 -2.176158268800513270e+03 -5.025101934015185901e-01 2.592025145996685609e+01 -8.124379618680419526e+02 2.006206000097015203e+04 -1.107985826126542861e+03 -1.695357426498945441e-01 1.463256265314250015e+01 -6.204595086271007176e+02 2.079874829200724344e+04 -1.265731978690410642e+03 2.843770255813951597e-01 -2.161408973063354466e+01 8.234435297850982352e+02 -2.500218791748491276e+04 1.395123314056000027e+03
1.618571241116060628e+04 -7.765986545440013288e+04 1.743425737346694950e+04 -3.460668300704321882e+04 1.342063767427288258e+04 -1.743397281107680101e+04 -4.018340043500697902e+03 3.097284780789646627e-02 -1.604718182610158639e+00 5.011757232580352195e+01 -1.222420836887329187e+03 2.319302388064196566e+04 1.045447559006146450e-02 -9.067620910847775662e-01 3.827008136376545622e+01 -1.265731978690410415e+03 3.244585264397130231e+04 -1.753630521192722433e-02 1.339184024463111911e+00 -5.079619335445200079e+01 1.521697513458455433e+03 -3.566066432605344744e+04
-5.523974060216794896e+03 1.242303262999077197e+04 -3.495988653677265575e+03 2.967072669091380703e+03 -2.489179016465047880e+03 1.665834051830506951e+03 1.868037464750553909e+02 -1.527860109048763115e+04 3.318871020022121456e+02 -1.095314260208321677e+01 4.135474660690387494e-01 -2.041881131000215788e-02 -5.127293685148771146e+03 1.588810744559785348e+02 -5.959879518502587459e+00 2.843770255813951597e-01 -1.753630521192722433e-02 8.602118530658313830e+03 -2.359259482180332839e+02 7.995391912558242886e+00 -3.457120645004183035e-01 1.941354381119150124e-02
-1.091091888288672999e+04 2.826363826549176883e+04 -7.574626372747471578e+03 8.814404549773389590e+03 -5.472783421347267904e+03 5.044624035332067251e+03 7.750250536476112302e+02 4.179820033844582099e+02 -2.140593305009668256e+04 6.221785215111481193e+02 -2.406878212429347386e+01 1.370683335408648507e+00 1.405899018604737023e+02 -1.203379062880001038e+04 4.450444247070921620e+02 -2.161408973063354821e+01 1.339184024463111911e+00 -2.359259482180331986e+02 1.777481443968620806e+04 -5.951264370058037230e+02 2.606180364303300223e+01 -1.476354057820818078e+00
-1.520429963523500373e+04 3.972232444145536283e+04 -1.102424959732814568e+04 1.395847862040602195e+04 -8.117100196529456298e+03 8.335436336112545177e+03 1.542155478021189310e+03 -1.413976602594379806e+01 7.149971891283969399e+02 -2.272505891784968844e+04 8.819350260968387829e+02 -4.296001062322899600e+01 -4.765914225053375475e+00 4.029184129172527946e+02 -1.731800448596785282e+04 8.234435297850982352e+02 -5.079619335445200079e+01 7.995391912558242886e+00 -5.951264370058036093e+02 2.298146041290037829e+04 -9.959908258254074553e+02 5.592936228870615878e+01
-1.751635153767031443e+04 5.612493089951632282e+04 -1.445401402876782959e+04 2.360775199264428738e+04 -1.087787780164979085e+04 1.248235725295135489e+04 2.617216381407187782e+03 6.113083472279190467e-01 -3.129058235852818370e+01 9.836151865007816468e+02 -2.416637508196264025e+04 1.331450093063621807e+03 2.060910416355064001e-01 -1.764243535574044586e+01 7.505027472224214762e+02 -2.500218791748490912e+04 1.521697513458455433e+03 -3.457120645004183590e-01 2.606180364303300223e+01 -9.959908258254073417e+02 3.005801691405502424e+04 -1.677254536300225482e+03
-1.789648519976073294e+04 8.534431902390878531e+04 -1.920898958336367286e+04 3.798139675008199265e+04 -1.478556948350812672e+04 1.917136296017057612e+04 4.418255765326649453e+03 -3.431260654925751691e-02 1.770672128053942362e+00 -5.522308517740474088e+01 1.348372489046051669e+03 -2.553575139092448444e+04 -1.157317862782842113e-02 9.995604089877145881e-01 -4.213729091733377885e+01 1.395123314056000254e+03 -3.566066432605344744e+04 1.941354381119150124e-02 -1.476354057820818078e+00 5.592936228870615878e+01 -1.677254536300225482e+03 3.919495105976460036e+04
